web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574328370-11148","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","matthew cook","Why?","October 16, 2016","Price is too high.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1574328358-11101","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Bloom County","Why Bother?","August 19, 2016","No 4K blu-ray.  No HDR.  None of Jackson's promised new, extended content.  At this price = no buy.  Outside of the packaging, there is nothing here that fans of the series can't purchase in other SKUs for hundreds of dollars cheaper.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1574328372-11153","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","One Star","October 16, 2016","Price is ridiculously too high","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1574328363-11117","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","One Star","August 21, 2016","$800? Way to crush my dreams.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1574328370-11145","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tammara","Limited Collectors Edition","October 11, 2016","Tried to submit a review twice.  No bad words just referencing the product , content and price, WB and Amazon and I was blocked from leaving my review. It was no better or worse than those already left but.  I guess after spending $500 for the set.  They don't seem to want my opinion.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1574328342-11028","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dennis R. Clarke II","Stunning Set","March 12, 2019","I balked at this for a while mainly because of price.  I knew I would love it so I pulled the plug and I’m glad I did. This is a first class set all the way. Packaging is stunning, the book packaging has great photos and the book has spectacular drawings. The digital code as 12 movies!  All theatrical and extended. A treasure.","5.0 out of 5 stars","",""
"1574328345-11032","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MJD2013","Christmas Gift for the Wife","July 3, 2017","I bought this for my wife who requested this version.  Yes, it's over-priced, but it looks fantastic, it has both the lord of the rings as well as the hobbit(we did not have either previous, we were waiting for them to come out together like this), and my wife requested it, so I bought it for her as a Christmas gift.  One complaint--the lord of the rings movies are not on one disc--disappointing.  I hope there's a good reason for that.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574328361-11105","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","TruthTeller","No NEW EXTRAS. No THEATRICAL EDTIONS. No 3D ...","August 20, 2016","No NEW EXTRAS.  No THEATRICAL EDTIONS.  No 3D VERSIONS oF HOBBIT.  Are they kidding?","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1574328342-11030","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kevin","Great Experience","June 25, 2019","I saved for this for a long time!  It was a lot of money but it is made out of quality wood and leather, the illustrations are amazingly detailed.  Very happy with this purchase.","5.0 out of 5 stars","",""
"1574328361-11109","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Joshua","Outrageous","August 21, 2016","Criminal price.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1574328349-11054","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","CR","Satisfied and happy with purchase and I knew what I was getting despite of what isn't included.","October 12, 2016","This release isn't for everybody and I guess I'm in the category that wasn't as demanding as most. I knew that Warner Bros. would eventually make a huge set with all of ""The Hobbit"" and ""The Lord of the Rings"" films in one big package. I bought the Harry Potter Wizards collection back in 2012 and the price wasn't a deal breaker for me nor was it an issue. I knew this would be the same type of release as well, only I was aware that no new material was being created for it.

I'm still okay with it as this massive set already contains more bonus materials than I would ever imagine or have the time to go over. What I was looking for was a set that contained the extended editions because I will never watch the theatrical cuts again. I don't have a 3D TV so I didn't need those discs. All of the previously created extras are included in this set so I'm not missing anything from the older DVD and Blu-ray releases.

On top of that is the fantastic and beautiful packaging. I took it out of the box it was in yesterday and in person, this is one great looking collection. I think more people would appreciate this if they saw it in front of them. It really is awesome. It's simple and elegant looking. The shelf is extremely sturdy and well built. The six oversized books fit snug and perfectly on the top and the terrific journal style book with all the artwork is contained underneath along with these really nice lobby style art cards in a paper slip. The book looks exactly like the one Bilbo started to write his book in that was completed by Frodo and eventually Sam. I would have to say along with my Harry Potter Wizards Set and my Gold Breaking Bad limited edition signed barrel, that these three releases are the crowns in my home video physical media collection.

I will agree that even at $499 which is what I paid for this that it is still too expensive but it wasn't a deal breaker for me like the Potter set. I'm glad I never paid $799, but I believe a fair price for this would have been about $399 retail which would have brought it down to about $299 or a little less discounted. Paying that would have been a little more acceptable, but I still don't feel like I was ripped off as I can definitely see the quality that went into this. This isn't haphazardly put together, it's meant to last.

So, that's it. I understand the disappointment from many who expected more, but this is about perfect for me and what I was looking for in a collection like this. I'm not disappointed but I get why many are. I will get a lot out of this collection. Now I need to figure out when to start watching all of these discs. :-)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574328345-11040","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Noah","Excellent Set, Less than Excellent Value","February 17, 2019","The movies are incredible which goes without saying. They are truely some of the best films in the history of cinema. Jackson fantastically brings the world of the books to life, and does so spectacularly.

The packaging and presentation of this set are also something to behold. This set is truly gorgeous, and will certainly become the certerpiece of whatever shelf it may rest upon. There are tons of special features, in fact the most special features to reside in a single set, in comparison to any other release of these movies. The art and physical supplements included are equally detailed and gorgeous. Extended editions of each movie are included along with the theatrical and extended editions on digital.

So what's not to like? Most obviously, the price. MSRP for this set is unacceptable. $500? No. Way. Even on sale $380 is far too steep for what you get. Regardless of how big of a fan you are, justifying the amount you spend on this set is impossible because what's included, simply isn't worth it. While the special features included are expansive, they are also missing lots more extra features, many of which, haven't yet got a propper release. It also lacks the physical theatrical editions of each movie. Had Warner brothers included those in the set, it WOULD make it the one set to rule them all.

Bottom line is: this set WOULD be worth it, for $100-$150. But anything more than that simply isn't. It lacks the physical theatricals and many special features, making the ""ultimate middle Earth collection"" less ultimate, and more along the lines of ""premium"".","2.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574328356-11083","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Chaste","Difficult at Best","October 11, 2016","It does certainly amaze me that some mid-level marketing manager at WHV decided to 'create' this product. It has absolutely nothing new included and it's outrageous pricing is more difficult to swallow than a Trump video.

How can WHV allow this to happen? Where are all the promises made about a 'complete' package with hundreds of hours of unreleased content? Please forgive me but these are merely rhetorical questions. I believe the particular human emotion involved here is referred to as greed, and everyone involved should be ashamed, from Dominique to Jackson to Amazon. WHV has no shame of course, so we can skip that.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574328342-11027","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Benjamin Roden","Great for fans. Not for casual viewers.","May 30, 2018","I think the controversy concerning how much this thing costs should be addressed. Sure, it is very expensive, and it is not something to just purchase without any thought, as this much money could be used an many other things. However, I can say that this series of movies, in this format and presentation, is well worth the price if you are a big fan of the Lord of the Rings, and I mean a BIG fan. This ain't something you wanna buy if you are just a casual fan of the series, so if you just want the movies and think Lord of the Rings is cool, there are alot more affordable options than this one. If you are a relentless fan and love the series, then this was made for you. It looks beautiful on a shelf, is meticulously detailed, and extremely rare (thus the price.) There is no exclusive digital content however, so you are essentially buying the extended editions in a blue-ray format, just packaged up real pretty. It comes with alot of artwork, beautiful dvd cases, and makes for a stunning display, but the dvds are just the regular and average extended editions with the same extra content. Essentially, you are buying it for the beauty of it if you do decide to get it. If you don't care what the dvds come in and just wanna watch the movies, then don't buy this one, but if you want to make the Lord of the Rings the crown jewel of your dvd collection, then save up. It is worth it.","5.0 out of 5 stars","",""
"1574328347-11045","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Robert L. Vaughn","Impressive in all ways","December 12, 2016","I purchased this after going to New Zealand and taking a tour with Red Carpet tours from Auckland to Queenstown, hitting LOTR and Hobbit sites all along the way. There is an extra disk in the 'books' with extra material collected from some sources outside of the EPK appendixes. The quality of the display case and the books are great and the extra 'Red Book', is a delightful addition with extra surprises inside. It is worth it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574328342-11031","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ahmad alrashidi","It was a good experiance","July 12, 2019","It was a good experiance","5.0 out of 5 stars","",""
"1574328358-11094","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","BlackDragon8624","Bogus listing","August 21, 2016","This is a bogus listing, the set will not be released until November 1 2016 and the rating will not be R. This listing was shows it is rated R, but the extended movies were not reviewed the MPAA. Only the theatrical editions were ever rated and they were rated PG-13. So don't let the price throw you off. I imagine that this is going to be over $150 for sure but that is a far cry from $700.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1574328358-11096","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Elijah Oliver","No New Content","October 5, 2016","Warner Brothers and Peter Jackson were unable to come to an agreement on the amount of new content to accompany this release.  Warner was unwilling to produce the minimum amount that Jackson felt was necessary and so none was created.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1574328363-11115","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sazabi","Warner error in RRP. Will be corrected by them soon.","August 20, 2016","Don't worry folks I have it on good authority that WB have made a typo in their release calendar. The actual retail for this set made in china will only be $79.99, so it really will be a bargain for such a second rate collection.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1574328356-11086","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Phillip","ONE OF A KIND","October 16, 2016","""The one-of-a-kind wood shelf is crafted from solid wood with design selected by Peter Jackson."" said the street merchant as he fanned open his trench coat to reveal the stunning collection. Being the avid lover of JRRT that I am, I could not refuse, and proceeded to unroll the stack of hundreds that my retail job fills my pockets with daily. ""Yes, yes... oh God in Heaven I must have it!"" The words left my lips even before fully forming in my brain. ""Right on."" said the man, ""How many would you like, one, two, or three?"".","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574328351-11070","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M. Shepherd","controlled re-releasing of these movies in order to suck every last dollar from us that they can","August 21, 2016","Warner Bros has done it again! If there's ever been a more prime example of greedy people trying to milk every penny out of their fans, it's Warner Bros. I would not be surprised if these guys dug up my grave just to steal the stuff I would be buried with. This has remained evident since the early 2000s with the constant, controlled re-releasing of these movies in order to suck every last dollar from us that they can. The audacious part is that they're asking 800 DOLLARS for a box set that offers up nothing new but a nice, pretty little case. Nahnahnah I ain't biting this time. I might wait for its inevitable price plummet a year or two from now.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1574328347-11043","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andrew","To Be Fair and Impartial","November 28, 2016","A Fair and Unbiased Review From A Seasoned DVD/Blu Ray Collector And Movie Enthusiast

I was gifted this item for my Birthday earlier this month, and after thinking long and hard about and reading some of the comments on here, I decided to review this item from the POV of not only a cinema aficionado, but as someone who collects movies.

As a collector, I have to say this item is absolutely gorgeous. They come in a rather sturdy and nicely crafted shelf that holds six numbered booklets that hold the movies as well as their discs with extra material. These booklets are well made and bound in what feels like imitation leather. In addition to this it also comes with a booklet that contains a lot of artwork for the movie and also has an imitation leather cover. I just wanted to point out that this box set is rather large and may not fit in most conventional dvd and blu ray shelves. As of now I am relegated to having to store it in a plastic storage bin which bums me out as this is such a nice looking set and I was set on having it on display amongst the rest of my collection.

As a cinema aficionado, this set, for lack of a better wording, upsets me. They come with the same movies and extras you would get if you purchased both trilogies separately. The movies themselves are still broken up into two discs, which happens to be one of many factors that make me prefer the theatrical releases. (It is difficult to into a movie when you have to get up and change discs to keep watching it)  The storage design is not the conventional make you see on your average dvd or blu ray cases, but rather semi circular pouches made out of a construction paper like material. No matter how hard you try, you will scratch these discs every time they are removed or inserted in their pouches, which will obviously affect the playability of these discs over time. As much as I love this set up, I purchased the theatrical edition of this collection not too soon after I received this and decided to hold onto my original extended box sets of these trilogies because they are easier to shelve and access, even if they don't look as good as a uniform boxset would.

So there you have it, I tried to be as unbiased as I could, it comes down to what your personal preferences are. If you just care for being able to own, watch, and properly maintain these films, then stick to the original box sets, but if you can afford it and are into collectables pertaining to this franchise, by all means knock yourself out as it is definitely worth it as a collectable.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574328356-11087","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","nightowl","insultingly overpriced","December 14, 2016","way too expensive, complete ripoff and needless cashgrab","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574328345-11033","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Willy","Epic!","July 17, 2019","Exactly what I wanted. And, it came in a timely fashion.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1574328349-11052","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kurtis L. Burkeybile","Shame on you Warner Brothers and New Line!!!","August 20, 2016","When I first heard about this beautiful full box set coming out, I was excited! I thought to myself, ""I'm getting this and I'd be will to pay $200, maybe &250 for it"". Now this pre order is up and the price tag is a astonishing to say the least! To ask for this amount of money, for something that most people already own is irresponsible and absolutely reprehensible! Just a shameful display a greed at its worst. For Shame Warner Brothers and New Line!!!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574328358-11098","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cautious Consumer","I am disappointed.","August 19, 2016","$800 for such a product is outrageous! When I first saw this product I was elated at the thought of purchasing this as I am a fan of both franchises but I was expecting the price to me one-fourth of this price! I cannot believe that this is the asking price for a product that may only cost $120 to make, at a maximum... I am disappointed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1574328370-11150","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","ertie","Total ripoff, gotta sell a kidney to afford","November 15, 2016","Comlete and total rip off. I have been waiting for a 6 movie set but I'm not selling a kidney to afford it. Who would pay that much for this? Ridiculous.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1574328351-11062","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","T. F.","Fake leather, no 3D, previously released special features..","August 20, 2016","I have every single one of these discs already.  No new special features.  None of the deleted scenes or bloopers we know are still out there.  They haven't given the LOTR appendices an HD remastering for a Blu-Ray presentation--those discs are still DVDs.  There's just nothing here.  I wouldn't buy this for $200.  They've quadrupled that price.  Is this a joke?","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1574328361-11104","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","A gift for collectors","June 7, 2017","This is truly meant for collectors, and at $439 it is great value. Discs come in a beautiful faux-leather book set and I proudly display in my living room","5.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1574328363-11119","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Herbie","This price is a joke!","January 4, 2017","How could a movie company do such a disservice to its fans and followers. I know PETER wasn't involved in this Wayyyy!!!! Over priced Piece of satisfactory items, in which most of it I have already!!!!,( Not Great since PETER was not allowed his creative touch to this package.)
You Guys in Warner Bros. Need to rethink the price you guys are trying to sell this package. No joke!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1574328354-11075","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","I don't own this set but I was almost going to when I was glad that I had read up all those reviews about ...","December 21, 2016","To be clear, I don't own this set but I was almost going to when I was glad that I had read up all those reviews about this set.  Maybe the new $499 price tag is worth to new fans who have never watched the LORT series before nor owed any of the previous released versions so 1st time owner getting a nice collector's box probably is happy to spend that much money.  I just wanted to put my review here to support all the negative reviews regarding why the movie studio was greedy and not giving all the extra contents that's been promised to the fans for years.  We as consumers should voice our discontent and let them hear us loud and clear.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1574328347-11051","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","P. Bernier","A true collectors item for the True collector!","November 11, 2017","An absolute gorgeous set! Please ignore the 1 star reviews, most if not all the reviews are from people who will never own it! Looks stunning on display! Highly recommend it if you can still find it!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574328363-11114","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","tomasz","I find the price of revised $719 still stranger than ...","August 20, 2016","I find the revised price of $719 still stranger than fiction!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1574328370-11142","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","The One True Collection!","October 16, 2016","This is worth every penny to the true collector! I've never puchased a single movie from this franchise waiting for this Edition. The main price of $800 is a little over what I expected but the deal for $500 Amazon got me is worth everything and every year I've waited. Thank you creators and Amazon!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1574328356-11084","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Shana","WAY Overpriced.","August 19, 2016","... $130+ per disk..... I'm a HUGE fan... But this is a joke. I'd consider $200 even but almost a grand!? Any fan who would be interested would already already own the movies... So essentially the value only comes from the extra footage and memorabilia. Movie props and autographs are cheaper. I would pass on this one.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1574328349-11053","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kennith Perry","Higher than Mount Doom","July 23, 2018","I loved these films but when I read the price I was as suprised as when Bilbo put on the one Ring and vanished. The only way I'd buy this set is to get some gold from Smaug's lair and even then I'd have think about it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Middle-earth-Limited-Collectors-Blu-ray-DVD/product-reviews/B01JH3KL0E/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
