web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1575036440-21755","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sandra K. Ramey","excellent for all","November 16, 2007","this game gets you off the couch and is enjoyed by all ages.  My grandson who is not quite 3 up to Grandad are enjoying the games that come with the Wii.  It is a lot of fun.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_134?ie=UTF8&pageNumber=134&reviewerType=all_reviews"
"1575036686-22934","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amie Tooley","AWESOME! - a few ""must haves"" for HD","December 22, 2008","The Wii took mere minutes to install in order to play.  If you have an HD TV, make sure you get the Wii HD Link Component Cable so you can have the HD experience you paid for with your TV.  Also, the Wii Wireless Sensor Bar is a must have.  We were able to put the sensor bar anywhere in our den and play without any problem!  Make sure you check out the Virtual Console once you hook up your Wii!  My first purchase was the old Super Mario Bros. that I played as a kid on my Nintendo.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_252?ie=UTF8&pageNumber=252&reviewerType=all_reviews"
"1575036703-23006","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Luis Mercader","Best Ever!!!!","December 1, 2006","Nothing can beat the Wii, I first played it at EB games and I loved it, Knowing I had one coming from Wall Mart that week, I got even more exited about getting it. I had already played the PS3 an Xbox 360 at EB games, the Wii is better then both of them. I love everything about it, the sleek style the motion sensitive controllers, the great game lineup, and the fact that you can buy old games from older systems such as the NES, I just can't stop playing it! If you buy one off Ebay for 600$ it is tottaly worth it, but don't buy it for that much. My suggestion is to wait until after Christmas when it is in lower demand and you can get it more easily. If by chance get one, get the games The Legand Of Zelda The Twilight Princess, Need For Speed Carbon, and Exite Truck.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_260?ie=UTF8&pageNumber=260&reviewerType=all_reviews"
"1575036764-23300","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","3jdsinjackson","Wii Review","December 12, 2008","My son and husband love the wii.  Only problem we have had so far is one of the remotes doesn't work as well as the other.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_289?ie=UTF8&pageNumber=289&reviewerType=all_reviews"
"1575036479-21943","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Abel Soto","Very Useful","November 29, 2014","I needed a replacement console and this was what I needed.  It works great, thanks.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&pageNumber=153&reviewerType=all_reviews"
"1575036561-22333","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","P. Sherman","Finally a reason to GET UP and leave the computer!","May 3, 2009","I'm a 50+ woman who has always liked video games. I can sit for hours and play an EA sims game. That's the problem--sitting for hours.

Our Wii is new. My arm is very sore from playing tennis for the same hours I used to sit nearly motionless with a computer game. This is a good thing for someone my age. Finally! Something to do with my retirement when it's rainy and windy and cold and I am stuck inside! I love it. We only have the sports game now but I am going to look into others. Anything that is best played standing up and moving around!

I have no complaints. I know that the novelty will wear off eventually, but that's true for almost everything in life. We were on the fence about buying this system for a long time--if you are as well, just do it. You will be glad you did.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1575036275-20943","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dennis D","Five Stars","April 14, 2017","grandkids love it","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1575036461-21847","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","German Chatsky","Wrong Item!!!","July 1, 2013","Unfortunately this is not the item that will be shipped to you.  There are 2 versions of the Nintendo Wii.  The original Wii is capable of playing Game Cube games.  The new one is not!!  The easiest way to tell the difference is the picture on the box.  If the picture shows the Wii standing upright on a stand, it is the original.  If the Wii is laying flat in the picture, it is the new Wii.
I ordered this item twice, which shows the original Wii, however I was shipped the new Wii both times.  Even in the product description, it states that it is backwards compatible.  Do not fall for this, because they will not be sending you the original Wii.  After speaking with several local retailers, I found out that the original Wii is no longer in production.
I begged Amazon to ship me the correct item, and despite their promises, they shipped the wrong item twice on two separate orders.
In the end, I purchased a used Wii at a local retailer for under $100.  I was very much against purchasing it used.  But, I did get what I wanted, I spent half of what I was prepared to spend on a new console, and the used item came with a 2 year warranty.
For serious gamers, this is really deceiving, because there are clear and substantial differences between the two Wii models.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_144?ie=UTF8&pageNumber=144&reviewerType=all_reviews"
"1575036615-22578","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","GamePlayer30","Great System","December 23, 2008","Big fun factor.
Motion controls are a great addition to many game titles.
Play many great GameCube games(backwards compatible)
With internet connection download your favorite old video games for cheap
(Super Mario 3 anyone)

WARNING: Many companies are putting out very very bad games, trying to cash in on the Wii Sucess!!!!!

Here are some great ones
Must have games
-----------------
Zack and Wiki
Pinball Hall of Fame: The Williams Collection
Super Mario Galaxy
Metroid Prime 3: Corruption
Mario Kart
The Legend of Zelda: Twilight Princess
Resident Evil 4
Wii Fit
Guitar Hero III: Legends of Rock Bundle
Big Brain Academy: Wii Degree
Okami
Wario Land: Shake It!
Battalion Wars 2","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_217?ie=UTF8&pageNumber=217&reviewerType=all_reviews"
"1575036265-20888","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","kara","Family fun","January 30, 2016","Great system gets the whole family involved in games you have to get up for.. Best thing for video game familys","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews"
"1575036306-21094","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","TSS","Loving it!","April 24, 2010","We are really enjoying our Wii.  I am glad that I did some research to find out that not all bundle's come with everyting you need.  As far as the Wii itself... we love it.  We are really getting into the games and love how you have to get up and move in order to play the games we have.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews"
"1575036448-21792","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Janet K. Frederick","Great game!","November 15, 2013","Love this game. It's so fun to play. We play this game with our grandkids! Recommend this game for families!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_138?ie=UTF8&pageNumber=138&reviewerType=all_reviews"
"1575036678-22895","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Marc Gonzo","The Sleeper","June 29, 2007","When this system was first announced there were a lot people that thought Nintendo had gone crazy. I'm glad they were disappointed. This is a fine system with a few glitches here and there but it's a whole new level of gaming. I recommend wario ware and raving rabbits with the system because they show what the wii can do.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_248?ie=UTF8&pageNumber=248&reviewerType=all_reviews"
"1575036222-20694","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Nancy","Very disappointed.","October 26, 2016","Accessories missing, console holder, wifi sports DVDs disc missing, not in original packaging, just a plain box with items tossed in it. Very disappointed .","1.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1575036298-21051","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","mr . unhappy","Love the Wii!","November 18, 2009","My husband and I agreed that we would buy a Wii and we could have some fun with it in the winter and on our weekends.  Well, its not winter yet, but we are loving us some Wii.  It's not just a kids toy, this can so be for adults too!  We still haven't used all the features on it, but we've been playing Wii sports.  I like that it keeps track of our high scores.  And who would've thought I would break out a sweat playing that game.  But its all fun and we're looking forward to playing other games on it.  This was a good choice!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&pageNumber=64&reviewerType=all_reviews"
"1575036626-22629","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Hollingsworth Mirthful","What to get a college student!","December 2, 2007","My Grandparents gave me a Wii for Christmas 2006 and it was the best gift they have ever given me! Not only is it engaging for people who generally don't like video games, but it delivers the gameplay a seasoned gamer wants. With titles like Mario Strykers, Super Mario Galaxy, and Guitar Hero III Nintendo competes with all the other gaming systems currently ou-there. It's affordable, and amazing fun! The internet capabilities allow me to play with friends all over the world and it's easy to use. I recommend this gaming system for anyone in college! It's a social system that the whole room can enjoy! The backwards capabilities is really nice to because I'm on a budget and cannot afford all fthe new games (lucky for me my roommate works at gamestop) so it's great that I can buy cheap, used gamecube games! Rock on Nintendo! I LOVE MY Wii!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_222?ie=UTF8&pageNumber=222&reviewerType=all_reviews"
"1575036717-23083","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Brian Y.","Best system on the market","January 28, 2010","Great entertainment and it keeps my kids active while they play! Great system! Love it!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_267?ie=UTF8&pageNumber=267&reviewerType=all_reviews"
"1575036563-22337","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rachel Higgins","Wii console","February 17, 2010","Wii, needless to say, is an excellent system. Graphics are excellent, games are fun, and you can interact with people on the internet. You can play both wii and gamecube games and the Wii has several memory blocks, so you won't have to worry about a memory card for a while.It has some annoying, but fortunately not serious faults, however. The sensor bar is too delicate, so if you're playing a game or on the menu screen, and it does not respond correctly, you either have to restart the system or (usually)buy a new one. Because of the wii remote and and sensor bar, you should expect to spend a lot on batteries if you don't have have rechargable batteries or if your playing a game that requires the use of the wii remote and sensor bar. Overall, not as good as some nintendo systems, but it is definitily worth buying.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_193?ie=UTF8&pageNumber=193&reviewerType=all_reviews"
"1575036431-21705","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","leana8605","Experience was awesome","October 19, 2015","There was a small hiccup but the seller fix the problem right away! Experience was awesome","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_129?ie=UTF8&pageNumber=129&reviewerType=all_reviews"
"1575036570-22377","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andalusian Dog","I stood in the cold for 10 hours","December 17, 2006","I'm not nuts, I thought, everyone else is. I'm not crazy to stand out here all night freezing my self to the bone to get a Nintendo Wii for my son because I see this madness for what it is. Everyone else is standing here in a fog, so consumed with lust for this simple device, which next year at this time will be available everywhere and for probably at least a third less the cost. I tried to convince myself I was not crazy when the simple fact is that I am, and so is anyone who will take time out of our short lives to pursue such nonsense. Still there is something to be said for trivial pursuits. They help us clear our minds and decompress from the drudgery of our daily work which is no more important for most of us or the world than video games themselves.  Video games are a new creative form and a budding one at that. It will take time for them to mature to the level, say, films have. The interactive nature of video games open up many wonderful possibilities for the chance for true art to emerge. Since these games have been marketed for kids and childlike adults that si the direction the content has taken. As the creators evolve, as any true artist must, more mature and creative content will emerge.

The Nintendo wii seems to be the first system which shows some promise of raising video games out of the repetitive maze like shooting slump that has plagued them almost from the start. So far the games that I see available for the Wii are no better than their predecessors but once you play almost any game that requires you to flail your arms to accomplish your goals it is easy to see how this system may be instrumental in taking the couch potato stigma away from video games. I can already imagine games where controllers are on arms and legs and full appendage movement forces the user to actually get up and move. The content of the games themselves must evolve and I feel the content will mature now that the concept behind this system has.

The Nintendo Wii may lack 1080p or i and it many not have a large hard drive, or one at all. I am still unclear on the built in memory of this system and it's controller. It may have a poorly designed strap. It may also have an unruly army of witchy moms who would kill you to get their hands on one and a bunch of know it all gamer clerks that are savoring these last few weeks before no one cares to speak to them about anything. All these problems are temporary. The wii will evolve like the game boy did and before long all your hearts desires will be included in the system. I can imagine a USB hard drive, a helmet controller, boxing glove controllers for a real Raging Bull or Rocky game. I can also foresee a real story where the user is thrown into a world where guns and destruction are not the driving conflicts of the story.

The wii is a success if only for it's groundbreaking interactive controllers. true the PS2 tried this with the eye toy but it was clearly before it's time like the Apple Newton to the Palm. My 6 year old son took to this system a few minutes after I hooked it up. He knows nothing about wide screen or pan and scan, 480p or 1080i. He is just a kid but his immediate grasp of the nature of this system speaks  volumes to it's strengths and potential.

The Wii is here and will change gaming as we know it from now forward. All other future systems will follow their lead or be left behind.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_197?ie=UTF8&pageNumber=197&reviewerType=all_reviews"
"1575036304-21079","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","christine","Five Stars","December 30, 2016","Great","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&reviewerType=all_reviews"
"1575036384-21470","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Matthew Kelly","Five Stars","May 8, 2015","Exactly as described. My daughter loves it!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews"
"1575036579-22419","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","A. Gajramsingh","The Wii","June 14, 2007","I was one of the people that waited for this since launch day, but I missed out, I tried the Wii Tracker thing and still had no success, I eventually got it through one of the third party sellers on Amazon and I could not have been happier. The thing is my parents seem to be more excited about the Wii than I am. I don't have all four Wii-motes yet but I am certain when I do, I might not get to play, with everyone trying to get a game of Wii Sports in or even Mario Party 8. Don't be fooled by reviews that say `...Wii is boring, lame etc.' that is being said by people that are playing solo on the Wii. With two or all four players playing Mario Party or Wii sports the fun factor is unparalleled.

So what if it doesn't have online gaming (somewhat) and DVD playback, The Nintendo Wii is doing exactly what it was built and designed to do, `attract non-gamers' to the Wii. My brother in law who is a sold out PC gamer loves messing around on the Wii and actually wants to buy his own Wii-mote. If the Wii can do this to non-gamers and PC gamers then the Wii should find itself winning the latest console war, because there are more non-gamers in the World than they are actual gamers and Nintendo targeting this group will be what fuels their success. So to all those that sold their soul to the PS3 and the XBOX 360 (both of which I own) whether you like it or not the Wii is going to go down in history as truly being a `revolution' in gaming","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_201?ie=UTF8&pageNumber=201&reviewerType=all_reviews"
"1575036462-21858","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","saposis","my used wii","January 14, 2014","i like ez corp very much, never fail too satisfy they're customers, or atleast me. used wii is great btw.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_145?ie=UTF8&pageNumber=145&reviewerType=all_reviews"
"1575036642-22714","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","LD800","Cancelling netflix was stupid","January 30, 2019","Cancelled netflix","1.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews"
"1575036561-22326","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Alexander Rivers","The most entertaining system of the current generation","February 8, 2007","The Nintendo Wii console in my opinion is the best overall console in the market today. Also is the most entertaining of them all. Graphics might not be High Definition, but it looks very close to the XBOX 360 and PS3 when not running in HD mode. And definitively better than the original XBOX and PS2.

The game controls are simply unbelievable. Playing Wii Sports (came bundled) for example including (tennis, bowling, baseball, boxing and golf) with the Wiimote is incredible. It is like you actually playing in the game. You need to perform the actions by yourself. I have other games like The Legend of Zelda: Twilight Princess with awesome graphics, music, and you have to fight using your sword using the Wiimote. No other console gives you this kind of experience.

The console is a solid one and it works nicely and fast. The WiiConnect24 lets you connect to the Internet for playing, shopping, internet browsing (with the Opera browser,. need to be downloaded, watch news or the weather forecast, also you can view pictures using any SD card).

Simply an awesome entertainment center.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1575036462-21864","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","David Dugre","Four Stars","September 22, 2014","The Wii and the remote both work great as advertised.  Thank you!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_145?ie=UTF8&pageNumber=145&reviewerType=all_reviews"
"1575036231-20726","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","AVAEMPIRE","it's ok","October 2, 2012","The novelty wears off after a while with the wii remote. It has some great games, if only a handful. If you can get this a bargain price, get it. You will enjoy the classic nintendo games. Nintendo is the best in the busness at first party games. Sadly they are generally the worst at third party games. Crappy budget titles bleed from the library. It is a great system for family fun too. Wii bowling is one of the best games period. It's also a very reliable system too. Unlike the 360...
In my opinion, if you want to get a new system, go with PS3 or Xbox 360.
Mine collects dust. I turn it on once in a while to play bowling with my daughter or play mario galaxy, mario cart, last story, or rabidds go home. Those rabbits are a riot. Better yet, wait to get the wii u. wii is pretty much done at this point and the wii u is going to be able to play wii games.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1575036414-21622","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jeffrey Weingartner","Group Fun for sure","November 10, 2009","I finally broke down and ordered the Wii because I have been to enough parties where people had it. It is a lot of fun for a group of people. It is not the kind of game system that you rush home to play by yourself, but when you have people over it is a lot of fun. Would recommend for sure","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_121?ie=UTF8&pageNumber=121&reviewerType=all_reviews"
"1575036197-20576","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dodester","Can't go wrong with this for entertainment/exercise","October 21, 2018","This was my second Wii; I'd given my first one to my niece for her kids. Not a single problem - loads of fun!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1575036471-21904","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jodel","It came with some extra cords I didn't need, ...","March 17, 2015","It came with some extra cords I didn't need, and the unit itself works perfectly. Arrived well wrapped and in the time frame specified.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_149?ie=UTF8&pageNumber=149&reviewerType=all_reviews"
"1575036719-23088","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Miche H","more than a game","April 13, 2007","Nintendo has done an amazing job with this system. My boys (13 and 16) love this system. I would caution to start smaller children with the game cube before spending the money on this system. It offers games for small children but there are so many additional features that younger children may never use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_268?ie=UTF8&pageNumber=268&reviewerType=all_reviews"
"1575036252-20832","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","c-chavez","great fun for family and friends","March 13, 2014","The nintendo Wii is cheap and it sets up really easy. It won't break down and will deliver fun for the whole family and you and your friends. If you prefer fun games rather than perfect resolution games, this is the one to buy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1575036530-22186","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","T. J. Young","Most Fun I've Had","January 30, 2008","I'm what most people the ""Old School"" gamer. I had the Atari, NES, SNES, Gameboy, Gamegear, Sega, N64, Playstations, X-Box... and on and on. I have to say that out of all the game systems I've played in the almost 20 years of gaming, this has been BY FAR the most entertaining system I've gotten to own yet.

I look at Playstation and even the 360 as cookie cutter systems. They follow a mold and then just try to outbeat one another with better sound and graphics. The Wii, like it's older brother the N64, completely revolutionize gaming.

You have a system here that completely reacts to your own movements. Take for example, the boxing game in the Wii Sports included disc. You can throw a hail of punches as fast as you want, and they still register on screen. You can twist, lean, and move just by mimicking it with the remote.

It's as close as you can get to Virtual Reality without strapping on a headset. I'd bet that we'll even see a Wii headset one of these days too.

But, if anyone is thinking about getting one of these systems... I HIGHLY recommend it. It has the sounds, graphics, and interaction that consoles demand. But, at the same time, it goes above and beyond every other system out there. Not to mention that you even get a little workout in the process.

My only suggestion to someone buying this system is to wait and pick this up online or via a retail store AT retail price. Don't buy into the hype and spend hundreds on this system when the retail is $249.99. I have been waiting for one of these systems for a long time (since release), and I hit up a retail store today to see about ordering one for later pickup... only to see 5 of them sitting on the shelf.

It may take some time to get one of these systems... but it's sure worth it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_178?ie=UTF8&pageNumber=178&reviewerType=all_reviews"
"1575036738-23181","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Glen Lewis","Awesome","August 22, 2007","I don't care how many processors the other game systems have or how many colors they can display at once.  It's about fun.  Buying the Wii console was a great use of my entertainment budget.  Only drawback is that the game field is very limited right now.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Wii-Nintendo/product-reviews/B0009VXBAQ/ref=cm_cr_arp_d_paging_btm_277?ie=UTF8&pageNumber=277&reviewerType=all_reviews"
