web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1575041851-28405","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","meowcat","This quality of this case is good for the price","June 7, 2015","This quality of this case is good for the price. It definitely won't protect your iPad past avoiding scratches on the back and screen, but it's great if you're careful with your stuff and are keeping it in your bag when it's not in use. I'm giving it 2 stars because I got the model for the iPad Air and it fits the product, but the camera opening covers half the camera. I didn't see reviews warning about this. I might have just gotten a defective one, but be warned. We also ordered a cover for an iPad 2 which fit perfectly. So I'm not sure what happened with the iPad Air model.
--------
Update: I got an email from them saying that they would send me a replacement for free, which is really nice. I already returned it, got the refund, and ordered a different case though. So if you do get a defective product, then they'll definitely help you out which is nice.","3.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1575042354-30380","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lindy McDaniel","Good case for the money","August 6, 2014","The cover works well to  automatically turn on and off the iPad.  It is slender and fits the Air perfectly. Ni wish there were a way to use the stand in a portrait position. Other than that it is great.  And the price was good","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_202?ie=UTF8&pageNumber=202&reviewerType=all_reviews"
"1575042225-29776","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Deborah H.","We LOVE the case","April 14, 2015","We LOVE the case!  We looked at Best Buy, Wal-mart and other stores but didn't find one we liked.  They were all too bulky, stiff and awkward. Then we checked Amazon and found this one.  It arrived quickly and was well packaged.  We would recommend this iPad Air case to anyone!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_142?ie=UTF8&pageNumber=142&reviewerType=all_reviews"
"1575042334-30278","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mike","Five Stars","March 12, 2018","works as expected. no problems","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_192?ie=UTF8&pageNumber=192&reviewerType=all_reviews"
"1575042223-29764","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cyawn Starfield","Great Fit and has magnetic on and off","December 16, 2017","It was exactly what I was looking for! Fits perfectly!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews"
"1575042290-30062","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","reddog mom","Good product.","May 7, 2018","Good quality. Fits my iPad Air perfectly.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_171?ie=UTF8&pageNumber=171&reviewerType=all_reviews"
"1575042243-29868","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Richard W.","I am very satisfied.","May 23, 2018","This is the second time I purchased this iPad Air case. I am very satisfied.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_151?ie=UTF8&pageNumber=151&reviewerType=all_reviews"
"1575042174-29535","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","terry cole","No wake sleep function like promised","May 15, 2019","The sleep wake function didn’t work. That’s why I got and quickly returned it","1.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_118?ie=UTF8&pageNumber=118&reviewerType=all_reviews"
"1575042417-30641","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Steve","function perfect and a great price","September 6, 2017","Form, fit, function perfect and a great price!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&pageNumber=229&reviewerType=all_reviews"
"1575041858-28436","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","La Lune","Nice iPad case for your money.","December 1, 2016","I bought this for my Apple iPad FIRST GEN air. It won't fit a iPad Air 2. I've had this case for a few days now and I like it, snaps easily into place, and it's super thin that matches the expensive Apple cases which are no longer available for sale. I'm giving it a 4 star rating instead of 5 for the moment, because it looks nice and so far has worked well, but the top foldable layer's edges are I think die cut and are super sharp. I had to use a rag and a tiny bit of water to wear them down a bit so they don't cut into my skin when I hold it, otherwise so far a good product for the price.

Update - 11.7.17
I've upgraded from 4 to 5 stars based on the 11 months I've had the case. The case is in perfect working order with no issues and I use it on a daily basis. I've had zero issues or quality issues with the case since purchase. Great buy!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1575042250-29894","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Leigh Ann Jones","Great product. Does get a little dirty on the front","June 29, 2018","Fits perfect. Does get a little dirty.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_154?ie=UTF8&pageNumber=154&reviewerType=all_reviews"
"1575042082-29071","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Scott","Good Case for the money","March 15, 2016","Good product for the money.  My wife wanted to replace her case as it was difficult to charge with her OLD case.  This new case is much better for her to charge.  We are researching an issue with the microphone on Skype calls.  It may be that our iPad is not the correct version match for this case.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1575042248-29889","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","J Moore","Even better than the original!","July 3, 2015","Even better than the Apple branded smart case! This case fits perfectly and has a premium feel. In my opinion, this case makes the iPad feel slimmer and more compact when compared to other cases I've used in the past. The magnetic automatic wake/sleep works perfectly too. Most of all, the price is right for such a premium product. Time will tell how well this case will hold up long term, but so far so good. I highly recommend this product.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&pageNumber=153&reviewerType=all_reviews"
"1575042150-29418","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","R. Krueger","Good functional cover","October 23, 2018","Nice and slim.  Provides adequate protection without being too bulky.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&pageNumber=106&reviewerType=all_reviews"
"1575042221-29751","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","iSie","Good quality!","January 23, 2019","Good quality and durable... I returned it because I ordered the wrong case.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_140?ie=UTF8&pageNumber=140&reviewerType=all_reviews"
"1575042122-29272","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ronald Goldstein","Perfect Case for your IPad Air","January 5, 2016","Bought two for my wife and I and arrived today. Better than imagined. Perfect fit and wanted light yet durable. Seems to be a great value. Back is semi smooth so doesn't slide easily. iPad fits in just snug enough to will not fall out yet can remove if need be. Like ability to fold cover and prop up for reading/typing.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews"
"1575041850-28396","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","VJ Franklin","Great case for the price","October 5, 2016","For the price this case is really cool. It looks just like the official apple sleep wake case and acts like it, almost.

There is a slight delay when closing the case on the iPad as it takes a moment to put the iPad to sleep. No complaints about it, just making note of it for those people who care. I don't care, it does its job correctly.

The only thing that's weird about it, is how you have to fold up the cover to get it to stand it a bit challenging at first, but after a bunch of times of doing it, you remember how. I do want to note, that a few times it did fall over after propping it up.

For the price, its solid, I would tell a buddy to buy it.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1575042086-29099","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Diana","I don’t recommend","December 3, 2017","Overall I like the price of this product. However it’s been 3 months and the corners have chipped off causing my ioad to slide out all the time now. While my last Apple iPad case lasted 4 years. So I won’t be purchasing this again.","3.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&reviewerType=all_reviews"
"1575042114-29237","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Catfish45.","This one looks to be of a better quality.","July 2, 2018","Had a case similar to this and after a couple of years they come apart. This one looks to be of a better quality.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&reviewerType=all_reviews"
"1575042213-29719","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Serenata","A Good Ipad Case!","February 6, 2019","Perfectly fit the case!  Look good!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews"
"1575042132-29328","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Steven E Winterbottom","Cheaply made but lasts 3 years of hard use.  This is the secon case I've own and would buy it again.","November 27, 2017","Fits perfectly for an iPhone Air.  Magnetic lids stays tight and keeps dust and scratches away from screen.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&pageNumber=97&reviewerType=all_reviews"
"1575042384-30517","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Barbara","Satisfied Customer","March 2, 2016","I have had my new smart case for a week now. I have been very pleased with it.  I like the feel of it. It is very similar to the Apple iPad smart case  only less expensive. The wake/sleep function works very well. I have had no problem with access to any of my buttons or  earphone plug port.  My camera is not obstructed. This fits my iPad Air perfectly.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews"
"1575042235-29823","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","hugh","Five Stars","March 3, 2018","Works great with my new iPad Air","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_147?ie=UTF8&pageNumber=147&reviewerType=all_reviews"
"1575042053-28932","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Glen","Dropped it once and broke a corner","March 6, 2019","Dropped it once and broke a corner. It was nice while it lasted.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&reviewerType=all_reviews"
"1575042320-30209","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kvon","Good fit.","October 7, 2017","It fits well nice and tight. Also sleek look.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_185?ie=UTF8&pageNumber=185&reviewerType=all_reviews"
"1575042274-29997","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M3end","Great product, but arrived with a funny smell.","July 21, 2019","Liked the price and the apparent durability of the cover.  Disliked the fishy smell that arrived with it!  Bumped rating down a star as a result.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_164?ie=UTF8&pageNumber=164&reviewerType=all_reviews"
"1575041975-28851","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lorena Ramos","Low quality","November 3, 2015","This is a very cheap case. I bought it and within a week it already had the markings of a few cracks( although the cracks hadn't broken completely through the plastic). The corners chipped quickly. This is just everyday college student use, in and out of a back pack, on a desk. Then I finally dropped it, accidentally of course. The corner of my iPad is now dented on the metal and the case is completely broken. I would Only recommend this case if the iPad never leaves one spot , in other words, very light use.","2.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews"
"1575042205-29678","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","cee","Sturdy","January 2, 2018","Sturdy, fits I- pad perfect","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_132?ie=UTF8&pageNumber=132&reviewerType=all_reviews"
"1575042124-29285","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Neli Petrova","Looks good but very easy on scratching","July 29, 2019","Looks good but very easy on scratching","3.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews"
"1575042218-29745","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jorge Soler","Five Stars","March 22, 2018","PERFECT FIT. FAST DELIVERY","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_139?ie=UTF8&pageNumber=139&reviewerType=all_reviews"
"1575042503-30920","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","John T.","So far so good, But like new condition and fast shipping A+++","March 3, 2018","So far so good , But like new condition and fast shipping A+++","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_256?ie=UTF8&pageNumber=256&reviewerType=all_reviews"
"1575042154-29431","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jeff-66","4 star case, 5 star value","November 19, 2014","Reviewed on: iPad Air (1)

It's not perfect, but it's a very strong value. The overall feel of the case is firm, solid, durable. More so than you'd expect for $10. My cutouts were all perfect, including the camera. It's very easy to get your ipad into the case, but removing it was a bit of a task. If you plan to leave the ipad in the case, that's not an issue, but I only want to use the case when I take the ipad places, which isn't often. Otherwise, one of the big appeals of the Air for me is it's light weight, and I don't want any weight added to it.

Regarding the weight, I have a postal scale and was able to weigh it.

iPad Air 1 alone: 459 grams
iPad Air 1 with this case: 640 grams
case alone: 181 grams

weight increase with case: +39.4%

5 stars overall for being a great value.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews"
"1575041915-28666","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jmc","Very slim design","July 25, 2019","It's a great case. I did drop my iPad in this case and nothing broke. The cover over the screen puts the iPad in sleep mode. It fits great in my bag.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1575042382-30505","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lars-Eric M.","Good Product","August 30, 2018","Product fits great and the price is very reasonable for the product","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&pageNumber=215&reviewerType=all_reviews"
"1575042505-30927","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jat","Great travel iPad cover","August 10, 2017","Fits my IPad Air perfectly. Very slim and compact and light weight. Love the purple color.","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_257?ie=UTF8&pageNumber=257&reviewerType=all_reviews"
"1575041908-28640","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mmmm","Corners Chipped Keeping iPad from staying secure in the case.","April 2, 2018","Bought the case less than a year ago. In the last 2 months the top corners that hold the case onto the iPad have chipped away and broken off. Consequently the iPad no longer sits in the case, but will slip out. I have not dropped the case or otherwise damage it. This is just from normal use and me occasionally taking out of the case to clean the iPad. Disappointed because overall I liked the case.","2.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1575042365-30426","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jim Baker","Love the magnetic cover","January 25, 2017","Love the magnetic cover. Seems to be holding up well. A crazy bargain compared to the nearly identical Apple case.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_207?ie=UTF8&pageNumber=207&reviewerType=all_reviews"
"1575042377-30486","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","S. McCormack","A nice case / cover for my new iPad Air.","August 10, 2016","A nice case / cover for my new iPad Air. It fits properly and works well, and I like the blue color. A good low-cost option.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_213?ie=UTF8&pageNumber=213&reviewerType=all_reviews"
"1575042435-30725","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","N123","good product","December 9, 2018","good product","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_237?ie=UTF8&pageNumber=237&reviewerType=all_reviews"
"1575041843-28364","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MikeB","Not Good for Long Term Protection!  Seller quickly replaced!","March 24, 2017","Was pleased at first with this cover and the protection it appears to provide the tablet.  At first glance, it looks and works just like the Apple version.  It has been less than 2 months, and the corner plastic (portrait top right) has broken.  No drops or rough handling, just as I was holding it the plastic broke.  The case is still usable for now but I don't expect it to last, I had an older Apple version with an older iPad that lasted 4 years!

Update 04/05/17:  JETech contacted me and quickly replaced the product - very responsive!  Adding a star back and will update on the new case.

Update 10/7/17:  Replacement case is holding up well, adding a few stars back for that and the quick replacement from the seller.","4.0 out of 5 stars","",""
"1575042243-29861","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Marilyn","Five Stars","May 29, 2018","The case was a perfect fit and well made for the Apple iPad Air.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_151?ie=UTF8&pageNumber=151&reviewerType=all_reviews"
"1575042307-30146","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Leticia","Thumbs up","July 26, 2018","It was just as expected. No complaints","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_179?ie=UTF8&pageNumber=179&reviewerType=all_reviews"
"1575042256-29927","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mamie Lilia","I'm happy with it","March 7, 2017","Very thin, but the stand holds it up when I want to listen to music or read my recipes. I'm happy with it, but probably not the best for protection against bumps.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_157?ie=UTF8&pageNumber=157&reviewerType=all_reviews"
"1575042493-30882","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sarah","4 stars","June 21, 2016","Fits good, good quality for the money","4.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_253?ie=UTF8&pageNumber=253&reviewerType=all_reviews"
"1575042241-29858","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sebastian","Good for the price!","July 14, 2019","I love this, is pretty good for what you're paying for, keep it protect and save!","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_150?ie=UTF8&pageNumber=150&reviewerType=all_reviews"
"1575042404-30582","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Erin","Great cover","August 28, 2018","So happy with this product.  Have bought a few covers in the past and this is my favorite one so far.","5.0 out of 5 stars","Next page→","https://www.amazon.com/JETech-Apple-Smart-Cover-Sleep/product-reviews/B07HJ5G6DK/ref=cm_cr_arp_d_paging_btm_223?ie=UTF8&pageNumber=223&reviewerType=all_reviews"
