web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574319068-8588","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","shpping discrimination to hawaii","So far so good.","April 19, 2019","Aloha, My WD Passport external Hard Drive failed miserably returned to Amazon, I bought this one and at first glance is faster and respond way better (for me) than the WD Passport.  Beautiful finish. Greetings to everyone reading this Notice, Aloha to the Rest of the World.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1574319098-8717","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jackson","Small is beautiful!","June 7, 2018","I attached it to our Apple network, therein I had to reformat it before attaching it to the network.  I just had to add it to our backup as the second BU drive and all is well, so far it is performing as advertised.  I hope I don’t have to call on it to restore our data but I have faith that all will be well.  Thank you Toshiba, it is a beautiful piece of work.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1574319053-8523","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Aron","Excellent little drive for an excellent price","January 6, 2019","This hard drive does everything it says it will.  Bought the 2TB version.  Install was a breeze, just hook it up via the included USB cable and it's good to go.  I was surprised by the quicker than expected transfer through USB 3.1, which allowed me to backup 800GB of data pretty quick.

Will update if any problems occur, but so far, smooth sailing.

Update 3/1/2019 :  After 2 months, drive is still working well with no problems.  It's about 50% full and transfers quick.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1574319061-8556","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Judy M.","Great Little Hard Drive","August 13, 2019","I bought two of these.  I have external hard drives that have to be plugged into electricity and wanted something more portable.  I left my old files on one of the old hard drives but copied them over to a new one also.  I bought a 4 TB for all of our files and a 2 TB for my Genealogy records.  I have happy with both of them.  I'm glad they come in different colors so I could buy different colors and see which one I want at a glance.  Very happy with both of them.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1574319026-8405","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","KL","Piece of Junk","December 21, 2018","I bought two of these, based on reviews: One for my Wife's Windows 10 computer, and one for my Macbook Pro.

After about 6 months, we both started to have problems where the disks would just stop being writable, forcing us to re-format. It's happened to us both continously since then, and today, 1 1/2 years after the purchase, it looks like I may not be able to even re-format it because I think it's dead.

I'm an IT systems engineer for a mega-company and have never seen such a crappy disk in all my years dealing with them.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574319111-8780","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tom Wilde","No more lost files","November 21, 2015","The original 500GB computer disc was completely used up. Adding this external drive solved a lot of problems. It is easily accessible as an addition to the existing Library. It can be left plugged, stowed away or carried around. Data files of all types can be stored on it, pictures, documents, videos. Or you can use it simply to back-up all your data.  It will add tons of space to small capacity computers. Very versatile and well worth the expense!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1574319075-8618","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Megumi","Problematic","April 30, 2019","It’s my first time to buy a 4 TB. I bought 2 of them but  I had to return. On the first one The files didn’t copy and the second one the files took forever to copy. It was just slower than a turtle. I usually buy the 3 TB and never experienced these issues","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1574319133-8881","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dennis","Excellent 2GB USB 3.0 Portable Hard Drive","December 6, 2018","The ToshibaReal compact, super quiet, very fast hard drive.
Great Price.
I accidentally bought a second one, and now getting this one refunded.
Then bought a  Samsung 1TB SSD and case, for $100 more.
Thanks amazon for making the return easy.
Still this is a great very compact easy to use portable hard drive.  I now have two
of these, one is 1TB and the new one is 2TB.  Thanks Toshiba for making these.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews"
"1574319095-8709","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M4carbin","Cheap replacement for aging hardware.","April 2, 2019","Bought two of these when the price dropped to 50.  One is used for work and the other is redundant back up when I come home to sync the drive.  So far transfer is quick for USB 3.0 and both drives work right out of the box.  For 2tbs at 50 bucks you can't go wrong and another for 50 as redundancy is a no brainer.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1574319138-8904","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","jnaki","great product and delivery.","October 25, 2015","hello,
  we have one of the original toshiba canvio 1 tb hard drives.  it works quite well.  the best part of these toshiba canvio models is that they are small and look fabulous where ever you happen to leave them.  one is used for storage back up only and this new one is being used for a gift with all digital copies of old videos and movies.  it also looks great for use as a present. we will be purchasing more in the future.  great product and delivery.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1574319116-8800","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","mc","Failed less than 9 months","July 19, 2019","The drive just failed with less than 9 months of use. I tried to do a warranty service and I am getting an error stating that the serial number is not valid. I do not recommend this drive from my experience with it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1574319098-8720","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Andra Clark","Love the Color, Came on time, Light weight and Easy","August 29, 2019","Bought this for my husband as a birthday gift. Came one time, does its job, Love the color! We have so many External Hard drives and most are black, so sometimes it's hard to tell which is which. The red color was Perfect for quickly identifying whose this is.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1574319084-8658","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Haley Hitchell","Not compatible with Mac","April 23, 2019","My 3-star rating is not related to the product's quality, as I was not able to actually use the product. It is only compatible with Windows, which I did not see listed in the description so I had to return it. Just a warning for anyone with a Mac that is looking into this product.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1574319044-8479","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Julius Wifferton","Know what you're getting","September 9, 2019","I knew what I was purchasing before I bought my drives. Toshiba has hands-down the worst RMA process of all major HDD manufacturers. They are, however, quite a bit cheaper than the competition much of the time, so I gambled. I bought 2 4TB drives to act as mirror backups of my existing media server. In this usage case, they have worked wonderfully for 6 months now. They remain powered on 24/7 but are only written to once a day, where I have a robocopy script mirror my main (Seagate) drives over to them.

To anyone saying ""don't put any data on here you don't want to lose,"" that goes for literally every hard drive. They all can and WILL fail. Use external drives for backup purposes, not for the sole copy of anything.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1574319044-8477","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Pete E. Poston","Can't recommend it","January 7, 2019","Initially I had no problems copying to and from the drive, but now it's giving the incredibly annoying ""invalid MS-DOS function"" message. This can happen when copying between different file formats: NTFS and FAT32.  Well, all my drives are NTFS so that's not the reason. I also tried editing the registry by following the procedure given on a webpage (all other webpages I looked at recommended the same process), but this also didn't work. I've only had it since August of 2018, and already it's causing problems. Can't recommend it.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1574319070-8596","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Great drive, use to expand Xbox 1 storage","April 19, 2019","I use this with an Xbox one, once my internal 1tb drive became full with games. It’s great for storing games and content, although I wish it were a tad bit faster. I occasionally get a tad bit of lag when its reading/loading on the fly. Otherwise, great purchase, and I’d purchase again.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1574319026-8400","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dano","XBOX ONE COMPATIBLE!","July 15, 2015","I bought this device specifically for the Xbox one.

Two things to know about this device when using it with the Xbox one.  When using the hard drive for the first time, make sure you have your Xbox one turned on first and that you are logged on to your account.  If you have the hard drive plugged in when turning on the Xbox one (for the first time), it will not recognize the drive.  It didn't work for me.  After 10 minutes of useless research and cursing, I was about to pack it up and send it back to Amazon.  So I decided one last try..... I unplugged it, turned on my Xbox one, logged into my account and then I plugged the hard drive in and VICTORY!  The XB1 recognized the drive and two quick clicks later, it was ready to go.

Second, after moving 12 games over to the hard drive, I turned off the XB1.  Next day when I turned on my XB1 with the hard drive still plugged in, there was nothing on my hard drive (external).  It showed that I had items saved onto the drive but, I could not see any games.  First thought, another worthless hard drive!  But, before I threw it against the wall (not really) I unplugged hard drive and plugged it back into the XB1 and everything was there.  So, ever since this issue, I have unplugged the hard drive and plugged it back in after turning on the XB1.  Maybe I had a glitch but, up to you.

Moving along now....

I bought mine for $81 (brand new) from Amazon. I was lucky.  Right now, it is going for $119.  It says 2GB but, after I formatted it for the XB1 and ran it for the first time, it has 1.8TB for actual use.  Its power source is the device it is plugged in too.  It appears to be sturdy and well made.  I like the tiny little cushions on the bottom of the hard drive that prevents it from sliding around.  It comes with a 3.0 usb type-A/micro type-b cable.  This cable is SHORT and very thin.  The end that goes into the hard drive, in my opinion, is a little unstable for me (it felt like it would come out it you it around).  There is a solution for this issue but, you will have to pay extra cash.  After doing much research on portable hard drives, a lot of folks have had this issue (not only on Amazon but, elsewhere).  So, I bought a two-pack, from Cable Matters, of 3.0 usb type-A/micro-b cables.  They are 3 feet long, THICKER and they fit into the hard drive and XB1 like they SHOULD be, SNUG.  This will save you time.  Why?  Because you will end up talking to the Toshiba and requesting for another cable.  In my opinion.

Games being moved from the internal hard drive to the external hard drive will vary in the time it takes to move it.  The largest game moved was 48.8 GB and it took just under 14 minutes.  Moving games back is slightly faster.  As for playing games from the external hard drive, there might be a quicker load time as compared to the internal drive but, as far as I am concerned, it works.  The only thing I have not done is to download a game from Microsoft directly onto my external drive.  I haven't set up that option yet.  Last thing when it comes to downloads, transfers, etc. I downloaded Assassin's Creed IV: Black Flag (free) and it took 3 hours.  Transfer to the external from the internal took 7 minutes plus.

My rating it 4 may or may not change over the course of this device.  No electronic device gets a 5-star or a 1-star rating.  5-star, to me, means that it is perfect, no such thing.  1-star means it dies tomorrow or within a year.

Overall, great, for now as it pertains to the XB1.  The company says it is compatible with Windows 7, 8, 8.1.  Well, Windows 10 is about to be released and I will wait before I buy an external hard drive as a back-up.  This is a very, very quite external hard drive, simple as that.  You want noise?  The power source for XB1 is louder, HOURS after it has not been in use.  Go figure.  As of now, it is a great external hard drive for the XB1 (minus the cable.  Trust me, buy the cable I mentioned earlier or something similar.  A great or good sturdy cable makes all the difference in the world).

Last words, my review will change if the drive has issues.  I don't plan on moving mine around unless it is to be cleaned.  I also, DO NOT, work for Toshiba, Amazon, Microsoft, Cable Matters, any blog site, etc.  I am just a consumer who was looking for an external hard drive for my XB1.  I DO NOT KNOW how this device will work on a laptop, computer, PS4 or mobile phone.  That will be up to you.

PS - I have owned this item for less then a week and it was bought through Amazon.

PSS - Just because a device says 1TB, 2TB, 3TB, etc. IT DOES NOT MEAN IT HAS THAT AMOUNT OF SPACE AVAILABLE!  Why?  Software that comes with the device.  This is for the folks who always have this complaint..... Avoid this issue and RESEARCH BEFORE BUYING!","4.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1574319084-8659","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sarah S.","Does not work with Macs!!","August 12, 2019","I guess I was stupid for thinking that external hard drives would work with any type of platform. Luckily, my husband has a Windows laptop.

I liked this hard drive because I wanted to put all of my daughter’s wedding photos on it. I liked that it was red so it wouldn’t be easily misplaced.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1574319129-8858","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","KendraW","Doesn't work","December 5, 2018","This drive doesn't even work. I bought this for my son's audio production class and the teacher said it doesn't work. I would have returned it but my 30 days is up.  It was brand new out of the box and it doesn't work at all.  I order a lot from amazon so I am pretty disappointed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews"
"1574319131-8872","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","wendy b12","Good","April 24, 2019","Wonderful so far though not used much yet","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&pageNumber=50&reviewerType=all_reviews"
"1574319104-8754","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Doc REM","A Great Security Asset for Computer","August 15, 2019","This external drive is quiet - don't even know its there, and it is light and small enough to fit into a pocket (a bit bulgy, but it does fit). It is super easy to set up and to use.  You can program it easily for auto-update too.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews"
"1574319100-8732","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","hannah choueke","defective","July 10, 2019","broke after light use disc does not get recognized","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&reviewerType=all_reviews"
"1574319073-8608","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Grazz","Bundled Backup Software Is Junk, HD is OK","May 19, 2016","While the hardware seems to be fine, the backup software is atrocious.  Toshiba shipped it with a 3rd-party backup software from NTI, and it's klunky, backups not easily customized, not very responsive. I'll be sticking with another major hard drive maker who writes their own, better, backup software from now on.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1574319046-8490","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Honest Guy","Mixed emotions","October 6, 2019","This thing is a bit clunkier and noisier and vibrates more than I would like.  I now have three such drives...  a WD USB 2.0 320GB from 11 years ago...  a Toshiba USB 3.0 1TB from 7 years ago...  and this new Toshiba USB 3.0 4TB.  The old ones are quieter..  vibrate less when spinning...  they have rubber feet... this new new does not which enhances its noise when sitting on the desktop.  I put it on a cork drink coaster to quiet it.  The case is a little thick and has square edges compared to most others including my old drives... just not as sleek.  I hope the extra vibration doesn't mean an early failure.  Time will tell.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1574319070-8599","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Skyhawk","Comes Formatted with Old Fashion Format. Included Backup Software is Unnecessary. 3TB","January 1, 2019","Comes Formatted with Old Fashion Format (NTFS). Included Backup Software is Unnecessary. 3TB size.

Upon plugging in the Drive, Mac OS recognizes it as non-standard.  Reformatting was virtually automatic and took 30 seconds.  I simply had to click on the Time Machine an answer yes regarding using the drive for backups.

I purchased the 3 TB unit.  Working well so far.

Only criticism is blue LED access indicator.  (Blue lights should be avoided.)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1574319142-8922","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","michael mascara jr.","Upgrade Xbox storage","February 11, 2017","Using this to give my Xbox One more storage. Games load significantly faster having them installed on the external as opposed to the internal. My Xbox seemed really sluggish before I purchased this. Also make sure you turn on your Xbox before plugging this in or it won't register. After that you won't ever need to unplug it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&pageNumber=55&reviewerType=all_reviews"
"1574319129-8860","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","nh","slow but reliable","May 18, 2017","years ago i bought 4 external hard drives--2 were toshibas and the other two a different brand. the toshibas were annoyingly slow; the other two fast. fast forward to now and the toshibas are still going strong, slow but reliable. the other two died, which is why i went for a toshiba this time. to me reliability is more important than speed.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&pageNumber=49&reviewerType=all_reviews"
"1574319046-8492","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Keisha","Doesnt work after 3 months!","October 26, 2019","I have only had the device since May 28, 2019 and didn't actually use it until a couple weeks later. Point is I have had a couple hard drives before for years and they still work. This one stopped working in mid August 2019. I thought it was my computer but I can still connect other external hard drives. I can use all of my USB ports and I have updated everything. The light comes on, you can feel it and sometimes hear it but nothing on the PC. I hate I saved some important pictures, music and videos on here because now their just gone :-( and theres no Amazon tech support, poor customer service agents are trying to help me.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1574319109-8768","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jeff Andreson","Drive works great but, setup instructions no help in my application","December 18, 2015","I bought this drive to attach to the USB 3.0 port on my router to act as a video and music server for my home. I finally got it working and all is well with the drive. It's working great as a resource that is always on even if none of our PC's is. Additionally, we have brought it with us on ski trips so we have our tunes and videos with us. The only disappointment I have with the product is the instructions and accompanying software were written with direct pc attachment only in mind. Thankfully, others on the net have shared their experience with tutorials showing how to attach directly to a LAN.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews"
"1574319087-8668","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","AJAY","A lot of space for the price }:o)","October 6, 2015","So far so good. I ordered this for my daughter in college. So that she would have a separate device to back up her laptop. We have one at home and it works fine so I thought she would fair better with one as well. Blue it the UK color so I was really happy about that. She had already backed up her data and the device is working great. Space is very limited in college land for parking to shopping to the tiny refrigerators shared by two, everything is quite confined. It feels great to be able to spread out wherever one can. I like the Toshiba brand I had purchased two laptops by them but her charge port broke. So when I saw this was made by Toshiba I knew it was good quality. That laptop lasted from middle school through the first year of college...","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&pageNumber=30&reviewerType=all_reviews"
"1574319109-8770","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MARK DAVID MINK","Warning - Toshiba Discontined Software and Support","November 3, 2017","Important Notice – CANVIO® Series (Products DTW1xx, DTC8xx, v73600-x, DTD2xx that contained Pogoplug® PC)  As Cloud Engines, Inc. already announced, Pogoplug® PC for Toshiba Users permanently ceased operation and support on September 30th, 2017 at 11PM (Pacific Daylight Time). Toshiba permanently ceased support at the same time. This change applies to all Pogoplug® products including but not limited to the free cloud storage services, the Pogoplug® Backup Software, Pogoplug® Remote Access, the Pogoplug® web application, and Pogoplug®’s mobile apps. After September 30th, 2017 at 11PM (Pacific Daylight Time) any data still remaining on Pogoplug®’s servers was permanently destroyed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews"
"1574319111-8783","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Sunflower Musical","Toshiba Canvio Advance 2TB Portable External Hard Drive USB 3.0","October 27, 2018","External hard drive used as a data back up to several laptops and desktop computers. 2 TB storage is plenty of space.  Drive was found by devices right away and copy times for large amounts of data was short.  Stored in a waterproof safe for security.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Toshiba-Advance-Portable-External-HDTC920XR3AA/product-reviews/B079HD84R6/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
