web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1574977377-18383","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","replacement controller","June 21, 2019","Works like brand new again :)","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_118?ie=UTF8&pageNumber=118&reviewerType=all_reviews"
"1574977503-19004","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Izzy","It works","August 2, 2019","It works and it sinks to your Xbox almost immediately.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_180?ie=UTF8&pageNumber=180&reviewerType=all_reviews"
"1574977349-18239","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","SyFyRoss","great controller and comes with batteries","November 16, 2019","worked quick with my controller","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_104?ie=UTF8&pageNumber=104&reviewerType=all_reviews"
"1574977320-18097","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Donny","Some buttons don't even work properly.","November 26, 2018","The right thumbstick would act as the right trigger whenever I pushed it down. For example, when I try to crouch in games it just starts shooting. Other than that the options button doesn't work at all. On top of all of that, the bumpers were very stiff and uncomfortable to use. (It is worse than how controllers usually are when they are new.)","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_90?ie=UTF8&pageNumber=90&reviewerType=all_reviews"
"1574977415-18570","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Blake Robertson","Great product","December 20, 2018","Great product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&pageNumber=137&reviewerType=all_reviews"
"1574977437-18680","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Roberta Weiser","My grandson loved it!","March 21, 2019","Have had no complaints so far.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_148?ie=UTF8&pageNumber=148&reviewerType=all_reviews"
"1574977314-18066","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Peggy","Great","August 24, 2019","Great","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews"
"1574977367-18329","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Unresponsive Controller","August 31, 2018","So the D-pad on this thing is broken.  Left goes down, Down goes down, Right does nothing and only going Up works. The right joy stick is only responsive when you push the stick all the way making careful aiming a pain in the ass.

DO NOT BUY!!!","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews"
"1574977506-19013","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","K. Chapman","Severe Issues after only a month of use","April 14, 2019","There is extremely bad drift on the right analog stick after a little over a month of daily use. Not sure why it began seeing as the controller was never dropped or used in a rough manner..","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_181?ie=UTF8&pageNumber=181&reviewerType=all_reviews"
"1574977266-17849","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Truckertom","Great","October 21, 2019","Great","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&pageNumber=65&reviewerType=all_reviews"
"1574977478-18883","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","SwiggitySwooty","Four Stars","August 7, 2017","Works on my PC with the XBOX Wireless Adapter. I use this for all my Steam games.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&pageNumber=168&reviewerType=all_reviews"
"1574977270-17868","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ziga Emersic","Good, but it looks like used a bit","February 11, 2019","The controller is very good, but I ordered new one and it looks like a used one - it could it's just Microsoft's quality control problem. There was a small scratch and when I push down the left stick there are two clicks (the rights stick is OK). But I didn't want to be bothered with sanding it back, because that could be Microsoft's bad quality and I would maybe get another one with some other quirks.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&reviewerType=all_reviews"
"1574977471-18846","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","B. A.","Great product","November 7, 2017","Great product, works well.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&pageNumber=165&reviewerType=all_reviews"
"1574977240-17719","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Maria Mendez","Personal usage","March 20, 2019","Bought an extra remote for the kid","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&reviewerType=all_reviews"
"1574977291-17966","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mark Sullens","Great product","August 18, 2018","Working perfectly","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&reviewerType=all_reviews"
"1574977242-17733","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","amanda stiglianese","Fast shipping","March 19, 2019","Works great, good price too","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1574977181-17433","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ed","Good controller. Works as expected.","September 14, 2019","A little over a month in and the kids are still loving this controller.  Heavily used and works as expected.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1574977379-18392","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gary","This controller works exactly like it's supposed to","April 10, 2018","This controller works exactly like it's supposed to. It has as good a range as the one that came with my xbox one x","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_119?ie=UTF8&pageNumber=119&reviewerType=all_reviews"
"1574977201-17528","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Silent","Excellent for PC gaming, feels great in the hand.","August 30, 2019","Upgraded to this from an old wired Xbox 360 Afterglow controller. I don't play on consoles but I use the controller for PC gaming. I was able to beat Sekiro and I'd be willing to bet this controller gave me a much needed edge. If you are using it for PC gaming make sure to get the wireless adapter or else it won't be able to connect to your PC.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1574977174-17403","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Katrina","It’s the real thing!","October 3, 2018","It’s the real thing! Just an all back version of an Xbox One controller! Bought so my husband and I could play WWII together on his new Xbox gift!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1574977385-18419","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","greg ward","Five Stars","April 16, 2018","Great price got it in two days. Would recommend this to everyone.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_122?ie=UTF8&pageNumber=122&reviewerType=all_reviews"
"1574977139-17242","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","uvaeeman","Works on windows w/ xbox usb dongle, USB cable, AND bluetooth!","December 23, 2018","Microsoft says you can connect to Windows 10 3 ways: 1) Bluetooth  2) Xbox USB Dongle  3) USB Cable.
I can't seem to get direct bluetooth to work with windows 10.  It works with another xbox one dongle I already had and it works with the USB cable.  But, I still can't confirm this works with bluetooth (b/c it doesn't work for me yet even after checking for updates).  I'm not sure if my PC is too old or if these have been over sold.  They work nicely aside from that, so still giving 4 stars.  I'd give 5 if the bluetooth would work natively.
UPDATE 1/15/2019!!  You *CAN* make these work with bluetooth natively in Windows 10.  The trick is when you click ""Add bluetooth or other device"" in the Control Panel, you must select ""Bluetooth"" not ""Everything else"" EVEN THOUGH the Xbox controller is mentioned on that list.  The ""everything else"" list is meant for Xbox controllers using the XBox wireless adapter.  Duh, kind of my fault / misread.  Attaching picture so others can learn from my mistake.
The controllers work pretty darn well.  Every so often if you are too far from the bluetooth dongle/antenna they can disconnect.  Luckily many windows games I'm playing recognize the disconnect and kind of wait for you to get it back.
5 Stars!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1574977303-18016","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rafael Hernandez","Decepcionada.","March 16, 2019","Estoy muy decepcionada con esta compra, ya que no funciona bien cuando le pongo los audifonos... No tiene sonido. Al principio pensé que eran los audifonos, pero no, definitivamente es el control que me llegó dañado 😞","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&pageNumber=82&reviewerType=all_reviews"
"1574977488-18934","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Takuro Spirit","Four Stars","January 2, 2018","Home button takes a harder press than my original controller that came with my Xbone.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&pageNumber=173&reviewerType=all_reviews"
"1574977242-17726","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","HMorgan","Item as described and works perfectly","June 18, 2019","Item arrived on time and was as described. The controller works perfectly.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&pageNumber=53&reviewerType=all_reviews"
"1574977324-18123","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cheer Mom","Just like original","December 17, 2018","Had to replace the original controller after 4 years. Works great. Same XBox packaging. We see no difference from the one that came with the XBox.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&reviewerType=all_reviews"
"1574977151-17300","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Rodney L","Brand new xbox controller but it still doesnt work 100%","June 24, 2019","Given 3 stars due to the controller having issues out the gate. I think a lot of xbox one controllers suffer from the analogs sticks constantly moving in direction very slowly. Its noticeable but doesnt effect gameplay too much. Still i qouldnt expect this from a new controller. I think xbox just makes shit products.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1574977359-18290","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Seth Polmanteer","Great, at first...","February 12, 2019","At first, this was your pretty average controller. There was nothing wrong and it felt like a regular one. That was until I accidentally dropped it from my chair and now the left bumper and trigger are screwed up. They push in too much and block eachother off. Only buy if your very careful.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews"
"1574977474-18862","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tylar","Great controller, Great price, All around....Great!","February 3, 2017","Great controller!  I thought it was going to be a little small for my hands but fits perfect and feels very well built.  Buttons feel great, and grip is a nice touch.  Precision and game play is better now!  Fluidity and FPS are even more fun with this controller!  I'm sure the elite version is very impressive and will probably try it out soon.  Bluetooth is a great option and glad they added it!  Using with my Desktop pc and then with my Surface Pro 4 is a breeze and makes things much more pleasant.

Seller shipped package on time and was packaged well.  Very happy with this controller, Price and Seller.

Thank you!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_166?ie=UTF8&pageNumber=166&reviewerType=all_reviews"
"1574977282-17927","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jerry Clemens","Like it","December 12, 2018","Pop in the batteries hit the sync button on controller and console, ready to use in no time.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_73?ie=UTF8&pageNumber=73&reviewerType=all_reviews"
"1574977435-18674","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Matt","Audio issues","January 6, 2019","Audio jack has an issue so where the hearing will go in and out and sometime off completely. I tried different headset to confirm it was the controller.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_147?ie=UTF8&pageNumber=147&reviewerType=all_reviews"
"1574977273-17880","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Cody Dunnell","Disconnect issue in the middle of use.","July 19, 2019","Controller disconnects very frequently. Just altogether stops working in the middle of play with a fully charged battery pack and not even 2 feet from the console. The light stays solid with no blink but it just stops working. Looked up multiple ways to fix it but nothing has worked, even if it is connected by a cord it stops. Even tried talking to Microsoft Support but they couldn't find the issue.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews"
"1574977375-18366","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michael L","It's a Controller","December 7, 2018","It's a controller that works","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_117?ie=UTF8&pageNumber=117&reviewerType=all_reviews"
"1574977357-18279","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Five Stars","May 28, 2018","Grandson love it, number 1 gaming  controller.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_108?ie=UTF8&pageNumber=108&reviewerType=all_reviews"
"1574977189-17471","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Ms Higgs","Don't buy from this seller","January 9, 2019","Controller was advertised as Used-Very Good Condition, and it does not work properly. It cuts off automatically while my son is playing, and won't start back up. You have to play around with the batteries in order for it to work.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&pageNumber=27&reviewerType=all_reviews"
"1574977431-18647","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Dustin A","Quality has become POOR.","August 17, 2017","Now on my 3rd wireless controller with partially broken thumbsticks since Christmas 2016. I play a couple hours a week if I'm lucky and rarely bash on them. The old Xbox 360 controllers are still working like new 8 years later. Appears the quality of the newer Xbox One controllers are poor, and have since switched to the wired controllers as the price is half. Disappointed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_145?ie=UTF8&pageNumber=145&reviewerType=all_reviews"
"1574977443-18707","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Tonetone","It works very well","February 26, 2019","Very good product","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_151?ie=UTF8&pageNumber=151&reviewerType=all_reviews"
"1574977161-17338","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Michael L V","Configuring this has been easy and it's worked similar to a 360 controller on ...","October 30, 2017","Using this on an older Sandy Bridge X79 PC with bluetooth.  I was concerned, but it works flawlessly.  The rumble only works when plugged in to usb, but that's ok.  Configuring this has been easy and it's worked similar to a 360 controller on everything so far.  I love it, enough to contemplate stepping up to a premium model as my only complaint with this and other lesser expensive models is the feel of the plastic.  This particular one is better than most, but it still has that cheaper plastic feel to it... still, solid and working great!  Thumbs up!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1574977184-17455","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","lets shop","works well so far update 9/26/18 controller did not gold ...","May 31, 2018","works well so far update 9/26/18 controller did not gold up broken  when using in a game, not an Xbox one item aftermarket item I guess  or cheaply made","3.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1574977482-18905","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Marisa Smith","DO NOT BUY THIS ITEM!!","March 3, 2019","I bought this not even a month ago and it keeps turning off randomly, when fully charged or turns off while it’s plugged in. This item was delivered to us with bad internal quality and needs to be rectified.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_170?ie=UTF8&pageNumber=170&reviewerType=all_reviews"
"1574977503-19001","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","ashley gertonson","Five Stars","February 20, 2018","Great controller, works well and has held up over time.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_180?ie=UTF8&pageNumber=180&reviewerType=all_reviews"
"1574977273-17884","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Gizmo","Solid controller.","November 19, 2019","This controller seems more solid then the one I got in my Xbox One X package. Maybe I’m mistaken.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&reviewerType=all_reviews"
"1574977457-18779","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","John K","Perfect","August 2, 2018","Perfect","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_158?ie=UTF8&pageNumber=158&reviewerType=all_reviews"
"1574977335-18170","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jordan","Controller Delivered Broken","April 2, 2019","The product was delivered broken. My Xbox friends say there is a ringing in the mic, it’s not the mic’s fault. The controller will randomly shut down/malfunction, causing my performance to decline.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&pageNumber=97&reviewerType=all_reviews"
"1574977405-18520","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jonathan","No good","August 24, 2017","Don't buy these controllers. This is the second one in a row that has had malfunctions.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_132?ie=UTF8&pageNumber=132&reviewerType=all_reviews"
"1574977184-17453","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Led Jedi","Quality replacement controller","December 22, 2016","My stock controllers both slowly broke so replaced with these. This new model seems to be made a little better. Haven't had any issues with them yet. The only major difference I notice is that it has a bit of a texture compared to the smooth plastic of the originals.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1574977476-18867","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","MaKayla L","Love it","July 27, 2018","Great remote.  It has a port for my headphones and it's very well made.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Xbox-Wireless-Controller-Black-one/product-reviews/B01LPZM7VI/ref=cm_cr_arp_d_paging_btm_167?ie=UTF8&pageNumber=167&reviewerType=all_reviews"
